SampleNum,p.val,effect,n
136,0.898054250402103,-0.00588878315218627,8
137,0.27528528598353696,0.04740482226541354,8
138,0.5954695940671784,0.027692098243416324,8
139,0.26322446721027565,-0.04769138813633318,8
140,0.32703309659189794,0.06614162481434144,8
141,0.6951335056442731,0.018740222255250825,8
142,0.5994636097869439,0.03722011510417762,8
143,0.19317664802374002,0.08674904033645171,8
144,0.46530984164919575,0.04315904349695749,8
145,0.5072737023036065,0.03324848454322108,8
146,0.19602995725324418,0.07043776781123869,8
147,0.9744315972713095,-0.001629664426509209,8
148,0.33973169690841987,0.058463857783595884,8
149,0.7865705020094135,-0.01458502878887228,8
150,0.21324374486859618,0.06989879556834988,8
151,0.45284782533376644,0.031086973151242824,8
152,0.03291785575935047,0.10829005775096191,8
153,0.9884280863100832,-8.313098138103627e-4,8
154,0.16020874074641075,0.08491646392975502,8
155,0.23511528224161526,0.05643053655934611,8
156,0.303990305139909,0.06466447343757636,8
157,0.4326651617324878,0.0364178461016404,8
158,0.4852010903913797,0.032816504301199416,8
159,0.7476107619447244,-0.01740341174369615,8
160,0.26727133146965854,-0.057789826127560166,8
161,0.2100480750584109,0.07727950819662971,8
162,0.23138510062873693,0.07790309412177598,8
163,0.9778448297131039,0.0013157512679023533,8
164,0.582839523420361,-0.023108217066117053,8
165,0.2272524342440299,0.059405340538760155,8
166,0.26751876229616145,-0.05933645022442561,8
167,0.2522631718087027,0.06834356605250226,8
168,0.15557044288490157,0.08418705387547631,8
169,0.1889810521376743,0.07928338787710783,8
170,0.7929709583827897,0.013186660784640517,8
171,0.11413767572497523,0.10083421961020708,8
172,0.14490353259667166,-0.08590448800274034,8
173,0.9396570816620635,-0.0044013659987316555,8
174,0.7650801119933074,-0.012248653261309151,8
175,0.9155310739425018,-0.00425151896924553,8
176,0.5750785507661642,0.03646121527536509,8
177,0.8824665711641981,0.0061328220286504575,8
178,0.5791893098359492,0.020531161178424507,8
179,0.4865245536835626,0.0441737510240389,8
180,0.7505852252002473,0.018299167732500805,8
181,0.49613328239642684,0.041053615440301186,8
182,0.05898615581448889,0.07811317885787436,8
183,0.8949792656188927,-0.005620476702774405,8
184,0.967245687415881,-0.0022185035023791094,8
185,0.9355866093920295,0.0039002279002132495,8
186,0.6630320644396144,0.022303046080623508,8
187,0.9089900652211106,-0.00569067544583068,8
188,0.7384971811494697,-0.01484281189937116,8
189,0.1836451667219183,0.06216316188196101,8
190,0.9280423609629862,-0.005405580387397403,8
191,0.04820551218636858,0.08865022961023884,8
192,0.8514601602174459,0.010538005635849704,8
193,0.11392595512420967,0.10867629327436236,8
194,0.8210537813992294,0.010825380712757944,8
195,0.6224073183019747,0.026486371745793075,8
196,0.14043357962436118,0.08707811287941404,8
197,0.07639107006117365,-0.09906866796572879,8
198,0.551272102459025,0.03427708013019746,8
199,0.7239048170470249,-0.018813624491231022,8
200,0.24829999969873728,0.06364228630640897,8
201,0.5534346266374508,-0.03067980559686706,8
202,0.36129240644340016,0.06503431500251593,8
203,0.16670077819848236,0.09139316384225211,8
204,0.8633969945555591,-0.012344648409468653,8
205,0.047406075222171606,0.08864956279195045,8
206,0.6406311820125359,0.025869724681675317,8
207,0.4158292810807762,0.04887585064094781,8
208,0.9319008881887003,-0.004247216456552492,8
209,0.8648000397857314,0.012906434641403501,8
210,0.7629674578631509,-0.016700828201098524,8
211,0.8108381296000021,0.013236041954262038,8
212,0.8178326167074228,-0.01262484700738016,8
213,0.5388782131085035,-0.027885465424919667,8
214,0.5078779308176447,0.0372335548672507,8
215,0.8972602164417939,0.007195269734864163,8
216,0.7999679573150229,0.01604714681354025,8
217,0.6592598907111344,0.018384350955288422,8
218,0.5531965969383427,-0.025090197854064,8
219,0.3437650164145163,0.05160347650995932,8
220,0.4574198926172437,0.0308946833520568,8
221,0.7964618169104303,-0.014306462614218885,8
222,0.38467447274116484,-0.04524387749691225,8
223,0.8180090957342139,-0.011926926323353213,8
224,0.020345562891118905,0.10817249286535079,8
225,0.45202912560425157,0.03991723954607248,8
226,0.6105595774916721,-0.027942327813247417,8
227,0.8890508145212102,-0.006788750835703707,8
228,0.5692996304403697,-0.0343827780300651,8
229,0.9708766658883379,-0.0021042415044396842,8
230,0.08692434116404044,0.10385756625239179,8
231,0.4633924593799519,0.03283792810286514,8
232,0.21339953893303643,0.06120111150166217,8
233,0.7144235933625164,0.020579059586667052,8
234,0.9053143187054482,0.0061754172204600225,8
235,0.41943752095406517,0.05119231092533171,8
236,0.3645741937601016,0.04579416855250979,8
237,0.4279233495252783,0.04617324584408608,8
238,0.14116854299541476,0.06484242109040882,8
239,0.8995129488710619,-0.006318045553803903,8
240,0.602416023901319,0.03800254525411192,8
241,0.16828192094479882,0.09449174569072873,8
242,0.5234413703394667,0.041569179353073575,8
243,0.8287188490060975,-0.012114046368829744,8
244,0.6258965119196733,0.02584873574129504,8
245,0.8365396023411373,0.008220508598174359,8
246,0.3797560183858878,-0.049599821525227086,8
247,0.6257086155576451,0.024694197148584302,8
248,0.350478671669344,0.054585420615899855,8
249,0.8162022715003714,0.009753875036208105,8
250,0.03470578576303176,-0.10328520996869282,8
251,0.9888119675186066,-8.100578089165496e-4,8
252,0.9853603623425338,9.147886869794676e-4,8
253,0.11235297553738176,-0.07604987568970982,8
254,0.4554497577530323,0.034768581073820186,8
255,0.5024513597646261,-0.03402541302447837,8
256,0.3431377503134325,0.04966442077046112,8
257,0.29560238064136063,0.051758152770327116,8
258,0.17151400325476843,-0.06759015693147949,8
259,0.046166876713253154,0.10127450796881084,8
260,0.44543426751426496,0.04535492697668282,8
261,0.10499479083092418,0.1035297559014338,8
262,0.6508081114497493,0.0273578890073155,8
263,0.5376559183964202,0.03213285313650185,8
264,0.6340464935409196,-0.025477878885680517,8
265,0.8394913117887588,-0.011431548521895084,8
266,0.5784250440366174,0.0305819385544032,8
267,0.6455656283290911,0.029711186789109834,8
268,0.6768547814181535,-0.026352869831039454,8
269,0.6902160066678305,0.022011065595802855,8
270,0.6661857046861835,0.02374865837908853,8
271,0.04393114193179252,0.12701316284534708,8
272,0.19655502632114158,0.0889160073024371,8
273,0.6866441941032829,-0.019971444490159636,8
274,0.5745811387675805,-0.03207584141628018,8
275,0.34399996665519694,0.04537920364240709,8
276,0.27386137979221714,0.06775653320586904,8
277,0.55583870439601335,0.03584175192680656,8
278,0.3869210152353117,0.05882344133173411,8
279,0.22679758352876817,0.05981415776854319,8
280,0.7684349503307284,-0.01771231407479592,8
281,0.22443957286498536,0.07494343036142793,8
282,0.40537437037765567,-0.04212798526709251,8
283,0.2158508271962937,0.06393574015781338,8
284,0.5496723426494315,-0.034952729775587624,8
285,0.8619401345647886,-0.008378063514391739,8
286,0.4046012340906583,0.02935781589484257,8
287,0.8265029213587989,-0.011548261208687967,8
288,0.32850136105168826,0.04572314311266799,8
289,0.053076231241375754,0.09848407043425832,8
290,0.6133896501203933,0.03048119855687628,8
291,0.7396334745739575,0.01646428333255771,8
292,0.31921609154141056,0.04693439113947573,8
293,0.7250240594638637,0.018529092278304234,8
294,0.5623290446305269,0.029270290091808374,8
295,0.10415446527788218,0.09213821580720397,8
296,0.6022556167852784,0.01963689181735424,8
297,0.22742140839904565,0.06927740056160635,8
298,0.5695508827738864,0.0264009875138147,8
299,0.08463109217665672,0.0697077924907548,8
300,0.01785308111868617,0.13574983169938706,8
301,0.6944422294968988,0.01930388377187105,8
302,0.6828043627465568,0.02329873067431489,8
303,0.8382844515511477,0.011526805147164561,8
304,0.6179930022541933,-0.028829193619620448,8
305,0.739701954444312,0.023121582954332635,8
306,0.5444095495597927,0.02516960290969868,8
307,0.8543927276570846,-0.010775080974100452,8
308,0.3977401193864333,0.04135832624600813,8
309,0.45357997621622037,0.0425169594560296,8
310,0.7561500362426653,-0.016971461974255756,8
311,0.6398084761231251,0.02625906355308046,8
312,0.2941614651445487,-0.04701672067826209,8
313,0.6150095263221362,0.024739461107491884,8
314,0.45080195013725,0.037201025509349596,8
315,0.8389718835825812,-0.009960864126500605,8
316,0.8928801915800284,-0.006500997986038633,8
317,0.2643147370476835,0.06411140056682862,8
318,0.06550839038037364,0.10647283347701203,8
319,0.6053010820034233,0.027277036755992308,8
320,0.6330688152136884,-0.027739685027924864,8
321,0.423628342905085,0.0457333249834551,8
322,0.2844996532777918,0.06826601581555966,8
323,0.502585869581516,-0.044928645970540526,8
324,0.27711312884181105,-0.049892276469845905,8
325,0.4726333236303939,0.038089653209704435,8
326,0.3834343591066006,-0.04875541930799897,8
327,0.3156914567872997,0.05670416752739275,8
328,0.4665343074595547,-0.04472367752916162,8
329,0.9223212508445984,0.0054447769885156445,8
330,0.9047446984192009,-0.007814763344935673,8
331,0.28530001537410693,0.06178049856707705,8
332,0.49971911685319004,0.034125507087897425,8
333,0.728758510548916,0.02300200203677413,8
334,0.23310848356275146,0.0782653891721235,8
335,0.9608809164492474,0.0026973127588425082,8
336,0.3388301332963638,0.061661953362238946,8
337,0.7967260199932472,-0.011457827812643212,8
338,0.7569539185192881,0.018258154833824567,8
339,0.2695905454133221,0.05980287440220952,8
340,0.5296015772943168,0.03317574189554984,8
341,0.36609162732996914,0.05261387083749682,8
342,0.29680495064806933,0.07461962739489165,8
343,0.3133383780174738,0.05587690245433145,8
344,0.651347108398391,-0.02099687506760016,8
345,0.4574367210335333,0.030798721048698973,8
346,0.8972912495825985,-0.007326630965952559,8
347,0.4983281735524926,0.04702126585730108,8
348,0.9385013478807671,0.003667967329379548,8
349,0.5387326543228538,-0.02892111591655278,8
350,0.7122138390303108,0.020726427587104565,8
351,0.7093484312346663,0.01753406024639599,8
352,0.1290564884745259,0.08883922377087348,8
353,0.628967256077738,-0.02394129385204898,8
354,0.5139980208202534,-0.025711067905395537,8
355,0.3126205821264587,0.054839050274574044,8
356,0.22634788608401962,0.06302646993148449,8
357,0.15080471674188436,0.07758497074716156,8
358,0.6490192447314935,0.02412910660570203,8
359,0.5462937733762252,0.03183734282812949,8
360,0.7439171011301875,-0.019462097067556673,8
361,0.2800249809434628,0.07013056814951046,8
362,0.05743489048303039,0.11981171504422997,8
363,0.6605268951342541,0.022097489204538686,8
364,0.19011036938005788,0.0740394393333209,8
365,0.5940674887475396,-0.02737894102206549,8
366,0.2905122009245752,0.06476184677682315,8
367,0.6500841072788455,-0.019686179516706447,8
368,0.7680677031920603,0.013709461927486902,8
369,0.8940445791463008,0.009168146281099986,8
370,0.8877745235039902,-0.007348733085388436,8
371,0.7422275174391679,0.01913764652170261,8
372,0.32406136955082465,-0.05583272301434063,8
373,0.3296390386440381,-0.04951113275052229,8
374,0.9851019034885049,0.0010195512764791725,8
375,0.20718343563717923,0.08944989983470446,8
376,0.08710938654983127,0.10843541745215166,8
377,0.590131745056449,0.028423268998632126,8
378,0.29739806754079745,0.0631515166729401,8
379,0.26990789786821034,0.05739982031718483,8
380,0.3965495369815081,0.05195140202673291,8
381,0.518569334815034,-0.04065150235082171,8
382,0.9856036019016765,-8.144592808888131e-4,8
383,0.7318482838643996,0.019501309526152005,8
384,0.06988785361678407,0.10475943938490498,8
385,0.6279802822465148,0.027422848118745437,8
386,0.3075651228123892,0.06867249366267612,8
387,0.8942481587260113,-0.007116366299556452,8
388,0.26066513991357904,0.06031001073148736,8
389,0.3083246937050868,0.05680289498542122,8
390,0.46542150810175487,0.038845461536200825,8
391,0.9636390964926894,-0.0021945966013225252,8
392,0.5255058675682073,0.03481869764667527,8
393,0.29912003875967313,0.05132264256136758,8
394,0.7027054126611549,0.027485535152991354,8
395,0.020229907857588655,-0.10239686860071935,8
396,0.9044069854115316,-0.006682636711972455,8
397,0.6238061776992034,0.02578883245667141,8
398,0.7497373342871756,-0.015889763389418197,8
399,0.2649396106365094,0.05737016384973719,8
400,0.04274093638970973,0.1039454285984423,8
401,0.999452243854515,3.447699057897702e-5,8
402,0.7512543534888647,-0.015078603217678862,8
403,0.773793923560643,0.01939899954755215,8
404,0.5361508823359673,0.035154064827421026,8
405,0.508130155537279,-0.037451505505854965,8
406,0.6818378516962262,0.022293398979944198,8
407,0.6451650413382154,0.02860417314417247,8
408,0.6384090818726222,0.02986883805656166,8
409,0.4326558916116214,0.05267398611674127,8
410,0.336089327744416,0.04001796075398701,8
411,0.7443501141910068,0.016424809027684603,8
412,0.5448812424359426,0.03161429115533122,8
413,0.05952844844903556,0.09132663603011658,8
414,0.9573490488847887,-0.003041343577942025,8
415,0.3395134376379259,0.045696420630846064,8
416,0.388375528387649,-0.04460908588331532,8
417,0.11955710959216881,0.07937631694266119,8
418,0.608656847725174,0.02733794449535187,8
419,0.5561892810043828,-0.03331174769067585,8
420,0.6530186119105921,-0.023315036824631916,8
421,0.4637735631790312,0.048194701569232175,8
422,0.06928449951972887,0.10852206967797422,8
423,0.7434653715835403,0.01563014697504496,8
424,0.9793660074004693,0.001350731405067057,8
425,0.4493836390127187,-0.0338361850139038,8
426,0.10697542710836039,0.08518964863584504,8
427,0.5710040693555779,-0.0253569099866312,8
428,0.6811005570120576,-0.023688010767543823,8
429,0.2585325203018317,0.059227253135592156,8
430,0.46618352702976873,0.03766132300660697,8
431,0.7866677944014924,-0.013899832599771646,8
432,0.6229099242771962,-0.0245451060525329,8
433,0.22292987532095904,0.08422287860680007,8
434,0.5384581387183297,0.03215010122173232,8
435,0.8226566970251016,-0.011337452054605119,8
436,0.8690656270786,-0.010045463607990945,8
437,0.37318036743653515,0.043615002641038035,8
438,0.6255549089475443,0.028533423814153514,8
439,0.2932369789480557,0.07425921263369958,8
440,0.1572026439136979,-0.06688436513970296,8
441,0.8834567041256587,-0.006196143907851227,8
442,0.7419891726155818,-0.017627823051190827,8
443,0.8502411245806394,0.009830788194892416,8
444,0.2886102310655272,-0.07080056830105881,8
445,0.25916392132779464,0.05418883518639866,8
446,0.40543923261024517,0.040862007056978,8
447,0.29766009204010985,0.07777340635148869,8
448,0.2197780438646551,0.08151149813070514,8
449,0.8649222215700377,-0.009566554571208977,8
450,0.060942339052698316,0.09215269852864427,8
451,0.4351984845034418,0.04253118522636844,8
452,0.7414482791555732,-0.01811059267004446,8
453,0.04173868080583346,0.10738575810807093,8
454,0.3504376305258683,0.060744036218809694,8
455,0.28697546176754374,0.06707237945050486,8
456,0.924898026233245,-0.005815832125418332,8
457,0.6867597056419491,0.021377279467928088,8
458,0.12654964708108746,0.07738329233516962,8
459,0.23444272985323925,0.05716993431821641,8
460,0.7212984616233424,0.016953702184099115,8
461,0.6477636177746884,-0.02523806762948127,8
462,0.3784888750654928,-0.046471394127165284,8
463,0.9475393022374172,-0.0030439332609714593,8
464,0.501955973407042,-0.034678792311397325,8
465,0.09234081500516537,0.07045313562676828,8
466,0.530586473500065,0.033548294314636705,8
467,0.08857509197754687,0.09868842396213792,8
468,0.5298005186463288,0.034243213789153015,8
469,0.8422247698163665,0.010103391487109908,8
470,0.7487982408495572,0.015661087075248777,8
471,0.7209743195435963,0.01960795378169874,8
472,0.999731015459482,1.6609967873594872e-5,8
473,0.9493842795986567,0.003809548462285462,8
474,0.5599284473073507,-0.029377887531621103,8
475,0.9186950538771338,0.005163614318525235,8
476,0.5853735639480235,0.033611834108738664,8
477,0.09551303190268189,0.08550688177923223,8
478,0.1225532611985207,0.08302425251300583,8
479,0.4977821237636628,0.041957028831284486,8
480,0.7895476635660628,0.012281614125444632,8
481,0.4113259071254797,0.06120558282893245,8
482,0.9365942581715548,-0.00468922225917765,8
483,0.471377955992759,0.039001967244290996,8
484,0.9778712501602643,0.001585093689348101,8
485,0.02040974746446809,0.12278300910631286,8
486,0.6540328533569844,0.027169538850942802,8
487,0.7952180826879144,0.011903404171582239,8
488,0.24797377775915558,0.06898719642790677,8
489,0.6558467620053317,0.02644184261104118,8
490,0.4161714745294107,0.049630911312338266,8
491,0.9044764460904351,-0.006425676266238896,8
492,0.40936615622039474,-0.04762856242241973,8
493,0.28027947472241577,0.05782079375673828,8
494,0.9965965886589225,-2.2073704224393465e-4,8
495,0.7191715881724656,-0.017570320614704923,8
496,0.13159752627186827,0.09506907891938135,8
497,0.7704033756907599,-0.016321874442621398,8
498,0.9347537150180366,0.005121339705326863,8
499,0.4046058156246719,0.05217970135208497,8
500,0.641650445740321,0.022501615875151232,8
501,0.7771546728451545,0.02078899811034103,8
502,0.3841709751446296,0.05932652413710337,8
503,0.18316110085863319,0.06499673758543748,8
504,0.9713240805290951,0.0019700558960958187,8
505,0.14970995976242205,0.09492163630712537,8
506,0.5408142011202713,0.04130813786995835,8
507,0.8294821721467768,-0.010906293871431856,8
508,0.6488961433468008,-0.018939097819948097,8
509,0.20682285753490734,0.061019773602201,8
510,0.4529407538539081,0.03568287839401195,8
511,0.07477265630176025,0.10354896565136203,8
512,0.9805047368388531,-0.001348059448331942,8
513,0.9302693421202146,0.00359222322318299,8
514,0.7723429393287233,-0.01564645378434887,8
515,0.24597184360628538,0.06570352719094087,8
516,0.9366951377918269,-0.006874108006675235,8
517,0.9506003044043202,0.002977037543191851,8
518,0.9158152012126065,-0.005140386493240028,8
519,0.25976705731027955,0.060460446662084937,8
520,0.5923452780674457,-0.025653081542376232,8
521,0.5369740577278337,0.0354025902296112,8
522,0.9178241873168141,-0.005314361941539559,8
523,0.8558662895052978,0.00991046532050645,8
524,0.4379519282959805,0.043859721169849146,8
525,0.22030499219792232,-0.05396845960643837,8
526,0.484302798898647,-0.03809094622987271,8
527,0.3642053821300759,-0.04597125801163802,8
528,0.20791650757487642,0.07910146962148021,8
529,0.9014946773480721,0.006891223153962247,8
530,0.30055334376599574,0.057694645091414,8
531,0.315248606758095,0.05289217533758558,8
532,0.621930151597311,0.02460310655811329,8
533,0.7319121534625891,-0.01573446811346052,8
534,0.6530354729192269,0.021484524455269726,8
535,0.15509703551044526,0.07712869991972626,8
536,0.8713285553486563,0.009113709695935151,8
537,0.6822088996202686,0.017566495869364044,8
538,0.09592605058175228,0.06989065502839198,8
539,0.8365094080403699,-0.011137605391774535,8
540,0.05130198101224616,0.11185382514946324,8
541,0.8852536280136123,-0.008236164904937428,8
542,0.9708280570737329,0.002007794974559421,8
543,0.6464984938310736,-0.022762497959504538,8
544,0.9947099814882332,4.2026803609710616e-4,8
545,0.4776146653300538,0.029696965203830968,8
546,0.022013258564619016,0.09063134197441702,8
547,0.1935763364202507,-0.07227974243645542,8
548,0.5085638448943082,0.04176514722169757,8
549,0.6466207522432474,-0.028066242468377533,8
550,0.1863345305418512,0.08684092129935013,8
551,0.31370827178326943,0.058853145361303406,8
552,0.8639245882140193,-0.007879805708491484,8
553,0.3684955210675175,-0.05168013761948529,8
554,0.6657703985047003,0.02457971915493852,8
555,0.1394196017021288,0.07078076742856027,8
556,0.425762822817923,0.03919308679875627,8
557,0.5528671507960359,-0.032797143358720283,8
558,0.9051779213266478,-0.007033745371141561,8
559,0.23132496414649878,0.07057168235444444,8
560,0.21937283959814222,0.056161388078197524,8
561,0.5813953755653654,0.023680405937910126,8
562,0.910505913508194,-0.006722073347745141,8
563,0.7466627155105126,0.01405671908284365,8
564,0.1824739871357002,0.06600384169227266,8
565,0.6329176740226812,-0.025136931038397963,8
566,0.5306205362591465,0.033625304058265824,8
567,0.6981811939855915,-0.018547684226330362,8
568,0.4645574887770997,-0.03926678539763948,8
569,0.6835980965331747,0.01754607133189137,8
570,0.8467532081600342,-0.012739103502392372,8
571,0.20636254712890634,0.06367642912228977,8
572,0.9778640507379306,-0.0017959474265779917,8
573,0.9606826112533673,0.00233561403769772,8
574,0.9625489617038744,0.002797139731533458,8
575,0.6113238398810115,0.02864284761355028,8
576,0.9480473514461598,0.003698936003472957,8
577,0.8568918023996861,-0.01086951460541719,8
578,0.8612868473598185,-0.010481564972713287,8
579,0.0428695063681979,0.11684467618309789,8
580,0.11800957765113784,0.07341105783257651,8
581,0.6716080326034733,0.025134947694789456,8
582,0.9055658346277398,-0.0070842970822392924,8
583,0.36796177023987586,0.05322694600123982,8
584,0.11419740325097372,0.07997698894272563,8
585,0.8597098491357679,0.010943219765857168,8
586,0.46481006636145494,0.03320103403030945,8
587,0.2764875404519329,0.06579806169417293,8
588,0.634357429915143,0.024178923300877585,8
589,0.3648295666209822,0.047161203649727354,8
590,0.6582696281040668,0.022810730433686036,8
591,0.5240840009511218,0.032538806790808436,8
592,0.8888221885876236,0.009180366637471692,8
593,0.9207600513497319,-0.006285134678760424,8
594,0.4096109458246131,0.044180059538120785,8
595,0.9983762362005826,1.0343119229800791e-4,8
596,0.30308803741564505,0.052747583332561465,8
597,0.9051070613575698,0.0048600817303995885,8
598,0.2931944533372081,0.06140044048236352,8
599,0.05131237624754575,0.10825649092606579,8
600,0.8176384643147137,0.010942910542683527,8
601,0.8882970123723122,0.008276160033178876,8
602,0.5017671364776359,0.040397766912599116,8
603,0.03294220058075199,0.10906514988269755,8
604,0.8371398353583291,0.009735385999820568,8
605,0.7132974401126408,0.02182425377677466,8
606,0.6124170779487292,-0.030348387390598825,8
607,0.5159284352678903,0.03593569655094951,8
608,0.6670834384159912,0.02536852717015697,8
609,0.6653685151332951,0.022581742098866556,8
610,0.5131495957576293,-0.043609775305762155,8
611,0.822739898952608,0.009865756274531767,8
612,0.9987337217404669,7.707073434725841e-5,8
613,0.06292267905544051,0.11168791704546231,8
614,0.49717673018856756,0.029405416020659776,8
615,0.02934330916616714,0.10514336705030874,8
616,0.2346026108137894,0.05284274765491655,8
617,0.9239025438161812,-0.0054584600596113714,8
618,0.05069999453609551,0.10581958893331818,8
619,0.6668251153975531,0.017535245507303614,8
620,0.892352073673474,-0.006496860929351598,8
621,0.7801262725918161,0.018537561868297844,8
622,0.5319084715211968,0.03563568417496318,8
623,0.9327551584270729,-0.005392588701391353,8
624,0.4334744744253125,0.04020871082131123,8
625,0.4126684831794307,0.04641956667937832,8
626,0.40751743141398117,0.04554462978055801,8
